Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_warning,Logcat_error,Logcat_debug,Logcat_total,Process_total,Hash,Category,Family
84206,4300,10612,70344,94940,4508,0,29880,22372,7507,144,3,9,3,5,0,28,34,23,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,83,5,0,5,2,0,0,0,2,81,10,10,2,0,0,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,101,2,4,0,0,0,0,0,0,5,0,1,3918,30,24060,40,10,1,3626,2837,1866,708,1521,10558,186,e67c80e5cff7b5613c73acf8e4cdd50a6b4394c08a0f16de835d31bc420e0d11,Trojan,mytrackp
43328,4736,13672,29264,92736,4740,0,11232,7556,3675,38,4,5,1,2,0,10,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,23785,25,1599,28,4,0,2757,1567,2279,2011,750,9364,188,dea45db4d22d3611851b08dc1ab19670f7eee99f28a3b21c18399c48d2688d67,Trojan,smsagent
54956,8580,12396,34296,93948,11568,0,19605,15851,3753,59,4,5,2,2,0,14,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,3,0,923,2905,3560,4054,1695,13137,186,2df5e077e185813f0c8bcb08dc6b535cece45fd365bd315a27e51410b3fbecd9,Trojan,styricka
75336,3840,10604,62292,90340,4024,0,29092,21593,7498,90,2,7,2,5,0,30,33,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,4,0,4,2,0,0,0,2,68,7,7,2,0,0,0,0,3,5,3,6,8,0,30,30,4,4,3,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,86,1,2,0,0,0,0,0,0,4,0,1,3022,25,16706,28,9,1,1726,1512,2847,3393,627,10105,187,7a13c41b267069e1d5afea0816c436b0b64349939e1287c9cc08069d659197bf,Trojan,mytrackp
80888,5260,10596,63468,91648,9328,0,24421,18407,6013,138,4,6,3,2,0,21,35,15,32,0,0,0,0,0,0,78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,0,0,60,60,64,62,75,53,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,1,2126,12,4482,12,4,0,2281,1502,3403,519,2741,10446,189,201ab093d7f8504cf6dcf958b28cfd466be1f0663440378514bc91eb4be2ec26,Trojan,autoins
37967,432,10260,34716,45676,436,0,8109,6118,1990,0,0,5,0,2,0,5,25,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,7,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,4,0,1,40,1,420,7,4,1,2366,3253,1521,1795,802,9737,194,bef09140ee34304bf3886715b24c5fde571e2263826824f70ffdacfa5ed012a1,Trojan,smsagent
47744,6252,11852,33668,66976,6256,0,8104,5337,2766,0,0,5,0,2,0,11,26,5,19,0,0,0,0,0,0,297,147,0,0,13,0,0,0,0,0,0,0,0,0,0,5,1,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,134,165,22,0,0,0,11,184,32,4,12,1,0,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,12,24,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,49,0,6,10816,78,19216,160,5,3,1310,3291,1587,2410,4320,12918,190,0f0117dd3fd461f1f0c18edebab523dca9dac49d4c0ec581824facbeecd83928,Trojan,lotoor
85889,4916,10448,72900,89168,5064,0,29983,22554,7428,133,2,10,3,5,0,34,35,25,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,87,6,0,6,2,0,0,0,2,85,11,11,2,0,0,0,0,6,8,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,105,3,4,0,0,0,0,0,0,5,0,1,3918,30,24068,40,10,2,2123,3181,796,2980,1504,10584,184,c802be78944ab2c8acad689362d1c8e74651a7e616594694ef08377823b81a46,Trojan,<unknown>
53500,7064,11056,38608,89272,7080,0,22604,20188,2415,34,3,7,3,2,0,14,33,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,534,4,461,5,4,0,969,3149,1511,2684,2122,10435,187,68bb2466420c47051347c1840a2e550dede4ba773520f702b90455d06d7351e1,Trojan,smsagent
68030,4224,10720,54204,78104,6848,0,21587,16538,5049,129,10,6,3,2,0,13,36,6,24,0,0,0,0,0,0,79,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,0,0,56,56,54,52,70,53,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2051,12,4468,13,4,0,3192,1517,626,3228,2982,11545,186,017af22bba5f4bd605dd20f504ea2178a92611f684ffce0734f0abe36bd86858,Trojan,autoins
79644,5516,10572,65256,92816,5716,0,29487,21867,7619,124,2,7,2,5,0,24,33,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,71,4,0,4,2,0,0,0,2,69,7,7,2,0,0,0,0,3,5,3,6,8,0,30,30,4,4,3,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,87,1,2,0,0,0,0,0,0,4,0,1,3022,25,16595,28,10,1,607,1518,1766,2834,3603,10328,186,a193c656ff1f52963f42770646c794387c4c921a11e606c00a639837c4acfe45,Trojan,mytrackp
65491,4140,10564,53168,93036,4260,0,26274,19768,6506,111,3,7,2,5,0,25,33,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,36,4,0,4,2,0,0,0,2,34,7,7,2,0,0,0,0,3,6,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,1,1,0,0,0,0,0,0,4,0,1,2612,20,15832,22,11,1,582,1507,1926,2763,3708,10486,186,e36e3f0fd1809acdd8b1e27551ea77ed6a20d090cde5bc1782c8f9d326957b8d,Trojan,mytrackp
50588,11012,8912,27188,80236,11108,0,14515,10602,3912,32,4,7,4,2,0,8,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3,16255,109,10684,164,3,0,2532,5121,1730,1523,3490,14396,188,0ea0fd3fbf2e24760031bebb576e6e93827825ec9c8dd7fd1db6197888345623,Trojan,autosms
120151,44500,10696,57828,95792,50688,0,40661,35451,5209,145,2,5,2,4,0,43,38,26,47,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,17,0,3,67996,76,4124,68,4,0,3210,2780,1466,1171,12177,20804,187,c53cec5078bbb2f62be079adbccc1fdc07c2f7453db497c26bece5688192eff9,Trojan,styricka
42253,4368,12416,28920,91904,4384,0,11172,7239,3932,35,3,5,1,2,0,9,28,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,21781,23,1499,26,3,0,2120,698,2380,1576,1865,8639,189,08f68c4f16c340df8c0fb7f67796ed997762941bf4af432c22cc02def954f003,Trojan,smsagent
81983,27572,10728,46252,97420,28204,0,11328,8778,2549,0,0,4,1,4,0,10,36,16,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,15,0,0,0,0,48,0,85,0,0,3,29,0,30,30,26,56,5,5,30,0,3,0,0,33,0,136,136,4,0,63,63,617,424,30,0,0,14,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,17,0,0,0,0,0,42,0,0,0,4,15,15,0,0,0,0,0,0,60,4,0,0,0,14,0,0,0,0,367,1,14,74496,314,235163,332,5,3,2292,2920,11083,1512,1278,19085,186,26b14d6b1b6947c7a529111489b6592aba678f164847b59091fc6ed21f9e52ee,Trojan,syringe
88665,22756,8348,46764,60956,26848,0,38923,19189,19733,38,2,6,3,2,0,28,33,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,1,1434,10,822,12,5,0,2777,1516,720,3483,1711,10207,186,b8aca2dc8fcb64694dbf91d84fa3992391b7ce0a67f0d431b69a7a80093e22cd,Trojan,autosms
43190,4516,13892,29708,92540,4528,0,15320,11619,3700,48,5,6,2,2,0,12,31,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,5,11474,15,1119,17,3,0,2439,2820,899,3014,1598,10770,187,c80d5b6cd02a51a07c9021f7cace6df6dc758e6e4fda01b6789f006463d13626,Trojan,<unknown>
62350,4140,10828,50996,96328,4184,0,21049,12753,8295,157,8,6,3,2,0,19,35,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,24,0,0,14,1,0,2,2,20,22,0,0,1,0,0,0,4,2,0,1,2,6,4,8,8,38,19,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,7706,33,4029,51,5,0,2666,1954,465,1556,2435,9076,186,aacaf1d6a4eeb25a269b9954fa0b57e38a21df39b6dfc15b9e31079a3ae73d4b,Trojan,smsagent
45200,4072,11016,31880,94184,4084,0,11910,8562,3347,127,4,5,2,2,0,10,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,34085,59,5124,67,4,0,639,3029,2181,1656,2670,10175,190,d5be2737ebf1b82aa28320a8b5ef74ffb16d08c0294ef3b9e1ebbcf9dd43968a,Trojan,smsagent
79882,4192,10572,67564,90544,4344,0,29575,22090,7484,132,2,9,3,5,0,34,35,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,76,5,0,5,2,0,0,0,2,74,7,7,2,0,0,0,0,4,5,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,94,2,2,0,0,0,0,0,0,5,0,1,3918,30,23877,39,10,2,3484,2896,1513,1886,565,10344,189,172d3e6ec0dcd3d0a1ff4590098da91020ce6837b9650732d0426a634511ee7d,Trojan,mytrackp
104323,37696,10680,51184,98260,42000,0,37266,32497,4768,34,2,6,2,4,0,42,38,26,49,4,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,3,0,652,4021,2514,2335,1654,11176,191,3a92d8ae5d8d80f591a913ada3965d3725200cbe8e836214fe4a3c5d0767434e,Trojan,styricka
93125,4704,10476,77496,94844,5616,0,34583,27604,6978,159,5,9,3,5,0,30,35,25,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,86,5,0,5,2,0,0,0,2,84,10,10,2,0,0,0,0,5,8,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,102,2,2,0,0,0,0,0,0,5,0,1,3918,30,24084,39,11,1,1516,3526,627,2848,1844,10361,187,e670f514a0aef88c934dcfddcfe931b9cf8dc92d098be7dd294f588d06eb1e26,Trojan,mytrackp
99135,6324,10704,78928,88260,10652,0,39536,25887,13648,454,7,14,11,2,0,47,42,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,126,14,0,14,40,70,16,16,0,16,12,12,109,0,27,0,0,0,0,27,54,6,14,6,6,28,16,25,17,0,9,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,23,4,0,0,52,0,1,21387,98,17585,188,6,0,1662,2581,5629,2774,703,13349,187,2e07f885d869135446ee2e02e9169d52287d9ccb863c1355d306e4f8df991a79,Trojan,gappusin
32824,4004,11280,24024,69404,4012,0,7959,5247,2711,5,0,5,1,2,0,3,24,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,3,0,2697,4356,1218,1487,3079,12837,188,09755165b005a667915c7f0908d39e3f7bb5e9e28127b979550371c325fe778a,Trojan,styricka
112484,42032,9912,55936,90656,45228,0,30144,25265,4878,16,2,7,1,4,0,34,37,13,48,3,0,1,0,0,0,309,159,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,147,147,9,0,0,0,12,210,29,2,14,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,58,0,7,11072,75,19198,156,5,2,3685,1364,3567,1601,2545,12762,188,37683b01fc44a00b0bbbcf5ace669e45af48e3d1370b533441d2176ccbf60f8b,Trojan,lotoor
38253,4088,11380,27032,72152,4092,0,8001,5112,2888,0,0,2,0,2,0,3,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,117,3,0,3,65,0,51,51,0,51,12,12,65,0,2,0,0,17,0,12,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,0,0,5100,85,5,1,1513,6480,2667,1029,3270,14959,188,d5d91fb0922bc39a62dd36d99d7b1a6bb0ddaec1ce5a1b4a5e90c7be6ea26ba8,Trojan,boogr
92736,32684,10632,45168,102920,37112,0,25120,19848,5271,93,3,5,2,4,0,30,33,9,37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,3,0,1610,2472,4102,1174,9129,18487,189,aaf3db4405a53720a63e395583e1bbac98eb9539d97992eb86743b99362a0176,Trojan,styricka
113604,41600,9860,54688,88832,45592,0,31714,24640,7073,14,1,7,1,4,0,37,37,12,44,3,0,1,0,0,0,360,192,0,0,16,0,0,0,0,0,0,0,0,0,0,9,2,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,207,225,16,0,0,0,12,261,35,2,0,0,0,0,35,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,9,12,0,0,0,0,0,0,0,0,9,198,0,0,0,0,0,0,0,0,65,0,9,14476,96,24645,196,6,2,5455,1593,3426,2869,1300,14643,190,5d92774e90397de7b9e909a8b824a0781e89346f8f093abc4b67de5524fa9f29,Trojan,lotoor
73019,3884,10452,56284,97952,9328,0,27363,21050,6312,298,5,6,3,2,0,16,33,7,29,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,3,6,0,4,35,34,37,42,40,26,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2107,12,6590,46,4,0,2845,2672,1506,2985,622,10630,189,484d1f537ca685fac06370627a0b0352ef64a2f77fdd37a4e0d45fdf5dadf05c,Trojan,autoins
