Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Hash,Category,Family
35736,3216,12604,25320,88448,3232,0,13105,10106,2998,4,1,5,1,2,0,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,22,0,0,0,0,3,0,1504,6377,1811,1542,635,11869,188,5566a7f13970e0877bfaab79c48e1cb359e57147452da3e860db23f444b9bc93,Trojan_Banker,marcher
75565,4292,10476,62696,93144,4484,0,29433,24009,5423,336,9,9,6,4,0,36,40,11,43,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,2,8,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,172,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,7,0,1512,1802,820,3291,6647,14072,189,96bbd2f5b5a9901f1113523c677e2448d3e511a911f97b4614bd21e129b4e70d,Trojan_Banker,minimob
42481,1244,11160,35728,56616,1256,0,15565,12306,3258,31,2,6,3,2,0,13,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,8,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1364,9,1278,11,2,0,1625,1255,465,1802,1537,6684,185,537a4df38d3aef387495a0f641d55cd429043f53e6084635e0b27ce4b65b2cf1,Trojan_Banker,bankbot
79887,32464,12208,33384,97204,34400,0,11758,8733,3024,7,0,5,1,4,0,15,29,12,27,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,132,116,2,0,1,0,1,1,1,32,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,16,0,0,0,0,7,0,1562,995,2928,4930,2628,13043,182,b7c44722b6cfb3f73a1d7699e7f7fda30e13e0299c9fc7829c618206e046e0ba,Trojan_Banker,minimob
42785,748,10112,36880,69904,756,0,14195,12199,1995,6,0,7,1,2,0,14,32,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,2,0,0,0,0,0,0,0,0,16,0,1,0,0,360,6,3,2,2094,2945,1517,2514,931,10001,194,f5c8fdb15987c22b2f86c7ae39768bd14d17e0a1f2a1ce81492cb9aad31b9f4c,Trojan_Banker,zitmo
51435,8824,11596,34240,75468,8840,0,15540,11973,3566,16,1,5,1,2,0,10,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,3,0,7040,1939,974,1223,2529,13705,187,cd3bc556df34f010a0fffc0302fd44903b8736094d1379befc966766f53a7fb4,Trojan_Banker,guerrilla
38246,5952,12688,25304,84116,5960,0,13104,10058,3045,4,1,5,1,2,0,9,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,3,0,1513,1533,441,5255,1474,10216,190,f7f9716f951154189bb8e166634e8bab5e08d4edbc2ecd35c81ddb4f197c8a0b,Trojan_Banker,marcher
147712,21912,10580,116556,84124,23040,0,78977,68841,10135,170,6,8,5,4,0,32,37,10,41,2,0,3,0,0,0,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,41,1,0,1,28,0,13,13,0,13,14,14,28,0,0,0,0,2,0,21,21,3,6,1,0,4,5,1,2,0,3,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,172,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,71338,52,1921,37,8,0,2615,18339,668,1619,1564,24805,192,e152bf6b8bc1d85859a9e3b09d283de31a05243427c782014db7aa9470040923,Trojan_Banker,minimob
47149,7064,12048,32736,67312,7180,0,13141,10084,3056,28,2,5,1,2,0,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,55,0,18,27638,23,2003,29,4,1,2282,2212,1584,6685,916,13679,187,11846e56142938b792eec2afcd50ce7c55d2fd92860bda755acd66c678016be7,Trojan_Banker,zitmo
32291,3988,12268,23588,74032,4000,0,8927,5013,3913,0,0,4,0,2,0,2,23,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2820,2018,1205,2697,1579,10319,192,ba39f0d959f5e23ea36043f606f2c73ee0226128fcbe622fb6b6dc0d224416f3,Trojan_Banker,marcher
27337,0,12140,23616,60900,8,0,8010,5042,2967,0,0,4,0,2,0,2,38,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1195,2627,1823,1506,12170,19321,191,6256016748b82d1f9035b300283e679e71f75c756e80ae8d98429e95a00d5fe0,Trojan_Banker,marcher
32545,3896,12444,23576,73956,3904,0,8951,4910,4040,0,0,4,0,2,0,2,28,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1513,2367,1377,4767,2093,12117,189,33efb4b8329b227902351c725c56199550c8926ef7856519423628769115b727,Trojan_Banker,marcher
34059,784,10968,29932,67596,788,0,8125,5845,2279,0,0,7,0,2,0,9,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,2,0,2,2,0,2,0,0,2,0,0,0,0,3,2,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,480,12,720,12,5,3,962,3052,3416,1501,1854,10785,192,6bfbf52f2a782e81d60844a9d708bb038046600b03db967ac809e768a32ff00b,Trojan_Banker,gugi
36761,1996,12708,27452,90312,2012,0,18225,11117,7107,12,1,5,1,2,0,10,25,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,31,0,0,0,0,4,0,4110,1500,9244,5535,923,21312,186,c1804c68200a6c568210cb43ae55644a6e30b4769093a6564caf805cdd1c2215,Trojan_Banker,guerrilla
45020,3744,11940,32644,94628,3760,0,15657,12233,3423,34,2,11,6,2,0,18,43,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,16,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,5,3,3279,659,2100,3322,1518,10878,190,24973e0be04df470b85bb4485ad523d24dabee5eda503836fa0e998d151bdca8,Trojan_Banker,svpeng
109975,5716,10660,94652,83044,6104,0,52140,42923,9216,246,11,8,5,4,0,26,35,8,33,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,56,1,0,1,39,0,16,16,0,16,22,22,39,0,0,0,0,2,0,12,11,2,6,1,0,1,1,1,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,8,0,8278,1782,2083,3162,570,15875,187,7e6e48417169a1f7f81aa69f1edb5985e881b71fed1f4857428a8494c0517b5e,Trojan_Banker,minimob
104891,44360,12780,42352,96432,45896,0,24433,19232,5200,34,2,5,1,4,0,36,31,8,32,2,0,1,0,0,0,0,0,0,0,22,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,152,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,27,0,8,0,0,0,0,3,0,1592,791,7843,2137,2449,14812,188,940e908ee53fd4280ff5c2008e51b9a588208a35ca9a4439d1dd0d1c99b6fc08,Trojan_Banker,faketoken
94059,39160,11684,40988,104492,40660,0,24552,19368,5183,34,2,6,1,4,0,35,32,9,36,3,0,1,0,0,0,0,0,0,0,56,0,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,280,266,1,22,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,280,0,0,0,0,0,0,0,0,44,0,14,0,0,0,0,4,0,1193,1815,4175,6710,2965,16858,188,a5ed0a693ca30d0bb616cd46d25cb72c0dd80097b446cc0cd1a6650e8f5743c1,Trojan_Banker,faketoken
93549,10020,10488,58788,135964,10780,0,37819,28073,9745,134,4,7,4,4,0,31,35,10,37,2,0,2,0,0,0,15,5,0,0,7,0,1,2,0,0,0,0,0,0,0,2,0,3,1,0,0,0,8,0,38,0,6,6,1,0,0,0,0,37,1,1,1,0,10,0,2,14,0,45,52,11,18,2,2,32,23,10,0,8,0,2,0,1,0,0,0,3,0,44,0,0,0,0,0,0,28,0,14,0,5,0,4,0,0,0,0,1,1,1,0,0,0,0,0,4,42,0,0,0,0,0,0,0,0,18,6,2,199664,262,39056,289,5,0,1885,4025,3302,1505,896,11613,195,07a9901e1f54782fdba2afae386ca84b3d13c6cc69867fb79eb98609a58f6b7a,Trojan_Banker,minimob
42802,8,11080,39176,75572,12,0,8513,6275,2237,0,0,4,0,2,0,5,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,42,1,0,1,24,0,18,18,0,18,6,6,24,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,13246,20,1692,16,4,1,1769,3044,1520,795,6752,13880,191,75c2976139528b2445958bbf8a895c1fd1ed1eeafa7259f23d40fef971f2188b,Trojan_Banker,<unknown>
44261,6732,11956,29748,84408,6748,0,14233,11297,2935,11,1,5,1,2,0,11,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,5,0,0,5280,88,3,1,5368,1511,2438,10704,874,20895,187,1bc3d037ac791c58c0fe3810b6efdc0ae51c6bf6600761cf7a0a40b353228946,Trojan_Banker,faketoken
90972,38444,11572,39812,97940,40040,0,24377,19435,4941,34,1,5,1,4,0,32,34,8,34,4,0,1,0,0,0,0,0,0,0,29,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,228,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,38,0,12,0,0,0,0,3,0,1078,7184,2614,3493,1707,16076,190,a4b80a4e5a46a811648e9fb7a1829ad22b0794e60ade34cd1a9b7ee0e12489f3,Trojan_Banker,faketoken
89660,5492,9664,75408,77204,5940,0,37762,24262,13499,210,1,5,1,6,0,25,33,11,45,2,0,0,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,7,0,111,116,2,0,10,5,0,5,0,0,3,0,0,0,0,3,0,12,11,11,18,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,172,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,4,1,0,0,0,0,8,1,566,1509,6770,3337,3001,15183,192,546a576c1ca7c58fedbe4201fe82520be22980ee1696ced2dc78b4b329903b34,Trojan_Banker,minimob
43651,4596,12384,31020,96356,4612,0,13265,11007,2257,7,1,5,1,2,0,12,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,256,2,0,2,140,0,116,116,0,116,23,23,140,0,1,0,0,30,0,23,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,23,1800,45,2700,45,5,1,1517,4938,1460,4581,2591,15087,188,37b5a7bf04d8d7793789a59d06412a06ec371a9bb387f598fd120b1d1315b107,Trojan_Banker,gugi
82717,16288,10820,55616,92028,17532,0,25092,18636,6455,280,5,9,6,4,0,34,41,17,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,5,0,14,14,5,19,0,0,1,0,0,0,0,4,0,14,13,2,6,2,0,2,2,2,0,4,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,1,0,0,1559,18,7,0,3058,15557,1608,676,2212,23111,187,f5af8f6546497f95e8c1caf717f42d98a50231251eb8294e773f9d017c220a01,Trojan_Banker,minimob
41025,5276,12120,27868,79408,5296,0,15272,11143,4128,14,2,7,1,2,0,11,32,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,0,0,0,19,0,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,5,3,1518,2550,4832,758,5436,15094,192,289c45535a9241fb55f19afbb94d420778bade7f0f4c90cf2a3a4ac784acca08,Trojan_Banker,svpeng
94573,39816,11696,41124,104952,41276,0,24653,19520,5132,34,2,6,1,4,0,33,32,9,36,3,0,1,0,0,0,0,0,0,0,31,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,140,133,1,14,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,140,0,0,0,0,0,0,0,0,23,0,7,0,0,0,0,4,0,900,3011,2172,1685,3536,11304,187,b248f76ad13a1e5b04222b8948b0e9ae3fce145b7841d8c7e3192a1deb71648d,Trojan_Banker,faketoken
43053,6664,10900,28688,94064,6680,0,15276,11420,3855,11,1,5,1,2,0,11,28,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,4,0,0,5760,96,3,1,7497,4874,2313,860,1510,17054,187,bb7ed866463a4b46e03f25f40d9e93b65ccf91f82b011c86f9659e4f0500f902,Trojan_Banker,faketoken
43469,4528,11632,31500,78000,4596,0,15210,11123,4086,28,2,5,1,2,0,10,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,0,18,0,0,0,0,2,0,2327,5928,598,1554,1510,11917,188,e86cdfb035aea4a5cb55efa59a5e68febf2f714525e301b46d99d5e79e02d773,Trojan_Banker,zitmo
108604,24040,10296,68972,113704,25448,0,36670,26454,10215,444,3,7,4,7,0,35,36,71,104,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,8,35,0,35,3,0,1,1,1,5,16,16,3,0,8,0,0,2,1,20,27,3,10,1,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,172,0,0,0,0,0,0,0,0,8,9,0,3,0,0,0,0,0,0,27,0,1,0,0,0,0,6,0,660,1537,1796,1286,5940,11219,195,175b7be18f05ffb800725d492088fede799543f56a5d1fe7bd90d73b780e3281,Trojan_Banker,minimob
