Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_debug,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Hash,Category,Family
46454,3408,10964,33444,94464,4060,0,16280,14021,2258,46,2,5,1,2,0,10,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,2,0,525,2472,1995,1274,165,6431,194,983e9b70438a7e5cb602aedc50b26d0fe1c41968cff82b04b4cd7d5003201382,FileInfector,commplat
90538,37480,11836,41752,105256,38812,0,26769,22290,4478,55,3,5,1,4,0,30,34,9,36,3,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,2,0,1675,2342,110,795,5737,10659,193,117c52c50ad6305bf4fd520052d380110338d324687183f139343c26551efd42,FileInfector,tachi
47859,4716,11052,34452,91892,5448,0,17301,13909,3391,46,2,5,1,2,0,11,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,2,0,886,2658,300,9749,3003,16596,192,bd68e4b164a7b66657711e22fa11fcbd0d292a29d96277bec7d8d417a467515a,FileInfector,commplat
48220,6088,11880,33272,101108,6116,0,17865,14626,3238,42,2,5,1,2,0,12,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,1475,525,109,1346,2577,6032,191,70ce626d4768004f06991cbaea5badf1cf0bf02649e1f540942d5e738a3c71ab,FileInfector,gudex
141516,35660,10460,93900,110736,38296,0,43339,35668,7670,470,13,14,10,4,0,67,46,19,79,2,1,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,31,0,0,0,2,0,2,2,0,29,0,0,2,0,4,0,0,6,0,54,85,0,26,0,0,78,237,0,0,0,14,28,0,12,0,0,0,0,0,2,0,0,0,0,0,0,18,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,58,81,0,0,0,0,0,0,0,0,19,0,1,7582,29,5957,33,3,1,3214,2245,4564,102,600,10725,192,59671f5b914469170222674a2c73e9ee2bcc128bfe9c1dc8f2a04ff1f4daba3c,FileInfector,leech
46161,3756,11884,35616,99068,3768,0,17776,14023,3752,22,1,5,1,2,0,10,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,4,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,3,0,2517,1482,96,493,2232,6820,194,48bb23af6cf29eff244bf2e8ff052a40018b84739698a5914c0a4cc0283dd2ab,FileInfector,gudex
49941,5696,11084,34480,88240,9008,0,17285,13975,3309,46,2,5,1,2,0,11,26,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,2,0,7280,3482,718,327,2132,13939,191,620eed2087bbbb255257bdf2d295f6ab42c79481bc8505d35c9b891cc52440e9,FileInfector,commplat
93249,39188,12000,41684,108620,40808,0,26649,22095,4553,31,2,5,1,4,0,36,35,8,34,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,2,0,530,2403,952,1797,101,5783,191,c98b1f04e6225e6d26057f127f16c41f982ee37c459f44ea991b1afe9cc3e8c9,FileInfector,tachi
89883,36356,11648,41980,109288,37984,0,26810,21656,5153,55,3,5,1,4,0,31,35,8,34,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,2519,750,1452,1906,111,6738,192,70aaded3b70f691961f511b59c0768ef643f5fb1d691bb61c932964059aad88c,FileInfector,tachi
26656,1860,10456,16400,71588,1868,0,5338,3611,1726,0,0,2,0,2,0,2,21,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3014,2851,117,1191,3085,10258,190,df2f4ba10912d71ba77a854dde136bfe81975d149251f2ede733e1d4a47a5ca2,FileInfector,leech
47733,3700,11104,34660,95276,4488,0,17312,13991,3320,46,2,5,1,2,0,11,26,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,2,0,498,6624,235,2064,2316,11737,190,c03e9825ef818b8ad2aca5231a8f529c335ad29ba1722f9de203467b175bac4e,FileInfector,<unknown>
92527,39748,11720,41932,105672,41516,0,26784,22182,4601,55,3,5,1,4,0,32,34,9,36,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,1888,111,1913,829,1015,5756,195,e114535d9f76251243215732d5df337730903d2802b5dcbe00da299f7420c78c,FileInfector,tachi
41305,6572,12272,26940,87296,6584,0,13157,10855,2301,10,1,6,1,1,0,9,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,3,1,4029,1104,2767,2174,140,10214,191,d28ef103387fea45d89258c78f765c12013b4ba8967477d0b556a27a3cfd0e01,FileInfector,leech
46739,3500,11092,34464,93604,4440,0,17301,13966,3334,46,2,5,1,2,0,11,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,17,0,0,0,0,2,0,833,3458,2294,341,8129,15055,188,5ba3a6bfe0d1d94b38090931f5aa09d781690e8642a4c5830becfc10bc1ff422,FileInfector,commplat
48007,2960,11064,35956,96592,3952,0,17402,14431,2970,68,3,5,1,2,0,10,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,2,0,2174,3568,2868,317,866,9793,191,a4d9dd4f1563201904d9efd1634879dc497297f1850f9195b564900c3a823054,FileInfector,commplat
46083,5012,12164,32428,89896,6532,0,19360,14941,4418,46,2,5,1,2,0,11,27,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,2,0,2079,239,2632,501,6266,11717,192,faab6e5911198bb972acaf1494fa72245ace814baac1e4d6f37785731292ddb3,FileInfector,commplat
48377,4504,11024,34868,85220,5316,0,17315,14176,3138,46,2,5,1,2,0,10,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,2,0,256,542,8094,2649,2093,13634,194,472d956f1d80c6ca881a67c14136909ea471fc056d8fff539cb366332e51fbe6,FileInfector,commplat
47102,3344,11016,34592,95068,4240,0,17301,14014,3286,46,2,5,1,2,0,10,26,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,2,0,2159,737,2562,3017,233,8708,192,90e02bcf846a6985c97c0a2881decb58b16a0ae289e571f57167e7818a77a8c5,FileInfector,commplat
47931,4952,10976,33756,92104,6944,0,16292,14089,2202,46,2,5,1,2,0,9,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,2,0,6790,704,2628,1903,249,12274,192,0fe39455091594fe7a6ea3629100ec991a92ebe7afdd7526c17108138a6650b1,FileInfector,commplat
155327,25220,10816,122180,80168,26264,0,42699,30674,12024,9,2,4,1,4,0,32,35,10,40,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,1064,532,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,1,2876096,3056,242585,2295,3,0,1258,2168,3120,1668,101,8315,191,6b15dfe1de93c504d53b2f0f9f8ccd91e1a908d409075e8c29d6c5fdde233a20,FileInfector,tachi
95852,22996,10800,66380,80292,23936,0,32656,24847,7808,7,1,4,1,4,0,30,34,9,36,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,244,122,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,0,1,1824981,1674,114163,1149,2,0,3282,1830,101,1132,2294,8639,192,cea4064f6a5115be6f7927da2ed96a597a8e9fd261b7d64db8c32f4f4c6cc3c4,FileInfector,tachi
109260,32444,12332,67876,87692,33952,0,34954,27658,7295,110,2,8,5,5,0,43,37,10,43,3,0,4,0,0,0,0,0,0,0,142,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,35,0,4,0,0,163,84,0,0,0,5,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,1,453309,526,62642,492,5,0,132,1246,3816,1947,2013,9154,191,2fe783858fa91843427aa38c2742c27c6be959d3b3dc5da29251f006adfd6995,FileInfector,leech
120934,20864,10792,94456,69072,21556,0,35821,26574,9247,7,1,4,1,4,0,29,34,9,36,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,664,332,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,0,1,475671,829,88852,769,2,0,112,13280,1022,2053,1873,18340,198,d099857879e0c0e30d899d3da3d092291fbab49a71117dedcffdf0bc846263b7,FileInfector,tachi
91422,38448,11576,40552,102820,40216,0,24571,19994,4576,31,2,5,1,4,0,32,33,9,36,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,755,2079,100,1833,970,5737,193,4ee76dae747878f70f4bc4173788d7fdb39d0197f4fdd35cdbf3c2bbe504b1f3,FileInfector,tachi
99999,30764,11036,58196,101624,32740,0,37059,31478,5580,54,4,5,2,4,0,33,34,10,40,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,4,6,7,86,44,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,26,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,6,0,1,3814648,2821,108341,1701,2,0,114,2008,957,2105,616,5800,193,7999da3feceebdd11327252fad1fd1e749f8c92724cd1100ec7811f314cd27c8,FileInfector,gudex
128315,42116,22068,68968,103960,43888,0,34775,26545,8229,31,1,4,1,4,0,32,35,9,36,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,0,0,0,0,360,180,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,2,5276554,4911,207641,3434,2,0,1987,1203,1783,3988,101,9062,194,0ad515d0d76cc5e73541c87f9ab15271ca15c8119378de4f47132314527dfa97,FileInfector,tachi
136109,17804,10952,109484,77604,18768,0,43248,31768,11479,73,4,8,3,4,0,43,44,23,58,4,3,1,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,36,0,0,0,3,0,2,2,19,33,0,0,3,0,5,0,0,5,0,38,47,6,6,5,96,369,189,4,0,4,3,6,4,1,0,0,0,0,0,7,0,0,0,0,0,0,8,0,7,0,4,0,2,0,0,2,0,3,3,0,0,2,0,0,0,28,38,0,1,2,0,0,0,0,0,9,4,1,2090515,2207,208449,1606,6,2,268,2059,1673,3236,1730,8966,193,ac225b8a4856b36fa145f72cfca06d54e6fa3bde9df2415ce14c1322eeec975e,FileInfector,leech
48306,3500,10960,34700,93264,3996,0,17314,14178,3135,46,2,5,1,2,0,9,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,2,0,725,2481,2328,274,2881,8689,197,cd87b5a16038183ea2eb253831cd187c3cc66dde7e3b1a748a0da7233733777d,FileInfector,commplat
50613,3640,11292,36648,95844,4448,0,21495,18560,2934,68,3,5,1,2,0,10,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,2,0,2936,2741,1793,723,306,8499,191,b6be062bad8d50b976e9892e0745e79a17c392fd1ca1c33b2a27800634f4bda8,FileInfector,commplat
111874,40644,10988,58212,108444,42304,0,30353,24569,5783,31,2,4,1,4,0,33,34,9,38,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,0,0,0,0,768,384,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,9,0,3,279187,593,125307,628,2,0,109,761,2594,1676,2280,7420,190,bb6fa880d99177091445ac9c99c8399a686fe6f57a67788720ffd35b652d81cf,FileInfector,tachi
